Make it json ready  so that Cursor can process in a single chat window
OBJECTID	ID_0	ISO	NAME_0	ID_1	NAME_1	ID_2	NAME_2	ID_3	NAME_3	CCN_3	CCA_3	TYPE_3	ENGTYPE_3	NL_NAME_3	VARNAME_3	ORIG_FID	Latitude_N	Longitude_E 
1939	105	IND	India	31	Tamil Nadu	537	Tiruvannamalai	1939	Tiruvettipuram	0	 	Taluk	Taluk	 	Cheyyar	1938	12.67899348	79.54514442
1940	105	IND	India	31	Tamil Nadu	537	Tiruvannamalai	1940	Vandavasi	0	 	Taluk	Taluk	 	 	1939	12.46503291	79.52383865
1941	105	IND	India	31	Tamil Nadu	538	Vellore	1941	Arakkonam	0	 	Taluk	Taluk	 	 	1940	13.01293443	79.57983416
1942	105	IND	India	31	Tamil Nadu	538	Vellore	1942	Arcot	0	 	Taluk	Taluk	 	 	1941	12.78398486	79.3388875
1943	105	IND	India	31	Tamil Nadu	538	Vellore	1943	Gudiyattam	0	 	Taluk	Taluk	 	 	1942	12.9348464	78.76036262
1944	105	IND	India	31	Tamil Nadu	538	Vellore	1944	Tiruppattur	0	 	Taluk	Taluk	 	 	1943	12.49805648	78.50913429
1945	105	IND	India	31	Tamil Nadu	538	Vellore	1945	Vaniyambadi	0	 	Taluk	Taluk	 	 	1944	12.68193872	78.68232155
1946	105	IND	India	31	Tamil Nadu	538	Vellore	1946	Vellore	0	 	Taluk	Taluk	 	 	1945	12.78730387	78.98436854
1947	105	IND	India	31	Tamil Nadu	538	Vellore	1947	Walajapet	0	 	Taluk	Taluk	 	 	1946	12.98487154	79.32143269
1948	105	IND	India	31	Tamil Nadu	539	Viluppuram	1948	Gingee	0	 	Taluk	Taluk	 	 	1947	12.25363759	79.3622475
1949	105	IND	India	31	Tamil Nadu	539	Viluppuram	1949	Kallakkurichchi	0	 	Taluk	Taluk	 	 	1948	11.77673806	78.89715822
1950	105	IND	India	31	Tamil Nadu	539	Viluppuram	1950	Tindivanam	0	 	Taluk	Taluk	 	 	1949	12.15101543	79.71641943
1951	105	IND	India	31	Tamil Nadu	539	Viluppuram	1951	Tirukkoyilur	0	 	Taluk	Taluk	 	Tirukkovilur	1950	11.83976088	79.24354941
1952	105	IND	India	31	Tamil Nadu	539	Viluppuram	1952	Viluppuram	0	 	Taluk	Taluk	 	 	1951	11.96076876	79.50253796
1953	105	IND	India	31	Tamil Nadu	540	Virudunagar	1953	Aruppukottai	0	 	Taluk	Taluk	 	 	1952	9.436159835	78.1435051
1954	105	IND	India	31	Tamil Nadu	540	Virudunagar	1954	Rajapalaiyam	0	 	Taluk	Taluk	 	 	1953	9.41121519	77.49697918
1955	105	IND	India	31	Tamil Nadu	540	Virudunagar	1955	Sattur	0	 	Taluk	Taluk	 	 	1954	9.343440917	77.82744751
1956	105	IND	India	31	Tamil Nadu	540	Virudunagar	1956	Srivilliputtur	0	 	Taluk	Taluk	 	 	1955	9.563013997	77.61551674
1957	105	IND	India	31	Tamil Nadu	540	Virudunagar	1957	Tiruchuli	0	 	Taluk	Taluk	 	 	1956	9.587742542	78.26041536
1958	105	IND	India	31	Tamil Nadu	540	Virudunagar	1958	Virudunagar	0	 	Taluk	Taluk	 	 	1957	9.526374263	77.86688247
1959	105	IND	India	32	Telangana	541	Adilabad	1959	Adilabad	0	 	Taluk	Taluk	 	 	1958	19.68869132	78.55606828
1960	105	IND	India	32	Telangana	541	Adilabad	1960	Asifabad	0	 	Taluk	Taluk	 	 	1959	19.32870866	79.28688344
1961	105	IND	India	32	Telangana	541	Adilabad	1961	Boath	0	 	Taluk	Taluk	 	 	1960	19.38367332	78.41065646
1962	105	IND	India	32	Telangana	541	Adilabad	1962	Chinnur	0	 	Taluk	Taluk	 	 	1961	18.93979714	79.72606462
1963	105	IND	India	32	Telangana	541	Adilabad	1963	Khanapur	0	 	Taluk	Taluk	 	 	1962	19.16299099	78.74632961
1964	105	IND	India	32	Telangana	541	Adilabad	1964	Laxettipet	0	 	Taluk	Taluk	 	 	1963	19.01532778	79.26579994
1965	105	IND	India	32	Telangana	541	Adilabad	1965	Mudhol	0	 	Taluk	Taluk	 	 	1964	19.08275845	77.94113226
1966	105	IND	India	32	Telangana	541	Adilabad	1966	Nirmal	0	 	Taluk	Taluk	 	 	1965	19.10128317	78.30844845
1967	105	IND	India	32	Telangana	541	Adilabad	1967	Sirpur	0	 	Taluk	Taluk	 	 	1966	19.35624921	79.70521402
1968	105	IND	India	32	Telangana	541	Adilabad	1968	Utnur	0	 	Taluk	Taluk	 	 	1967	19.43058528	78.83224088
1969	105	IND	India	32	Telangana	542	Hyderabad	1969	Hyderabad	0	 	Taluk	Taluk	 	 	1968	17.38562024	78.46413087
1970	105	IND	India	32	Telangana	543	Karimnagar	1970	Huzurabad	0	 	Taluk	Taluk	 	 	1969	18.23174815	79.40624181
1971	105	IND	India	32	Telangana	543	Karimnagar	1971	Jagtial	0	 	Taluk	Taluk	 	 	1970	18.84109613	78.964946
1972	105	IND	India	32	Telangana	543	Karimnagar	1972	Karimnagar	0	 	Taluk	Taluk	 	 	1971	18.34667414	79.12713703
1973	105	IND	India	32	Telangana	543	Karimnagar	1973	Manthani	0	 	Taluk	Taluk	 	 	1972	18.63745596	79.95435333
1974	105	IND	India	32	Telangana	543	Karimnagar	1974	Metpalli	0	 	Taluk	Taluk	 	 	1973	18.82574773	78.69113862
1975	105	IND	India	32	Telangana	543	Karimnagar	1975	Sirsilla	0	 	Taluk	Taluk	 	 	1974	18.41807237	78.76761247
1976	105	IND	India	32	Telangana	543	Karimnagar	1976	Sultanabad	0	 	Taluk	Taluk	 	 	1975	18.63996512	79.38939375
1977	105	IND	India	32	Telangana	544	Khammam	1977	Bhadrachalam	0	 	Taluk	Taluk	 	 	1976	17.707449	81.26177967
1978	105	IND	India	32	Telangana	544	Khammam	1978	Borgampad	0	 	Taluk	Taluk	 	 	1977	17.74116144	80.71060371
1979	105	IND	India	32	Telangana	544	Khammam	1979	Khammam	0	 	Taluk	Taluk	 	 	1978	17.21274377	80.10606638
1980	105	IND	India	32	Telangana	544	Khammam	1980	Kottagudem	0	 	Taluk	Taluk	 	 	1979	17.44263549	80.83272934
1981	105	IND	India	32	Telangana	544	Khammam	1981	Madhira	0	 	Taluk	Taluk	 	 	1980	17.16424198	80.73504066
1982	105	IND	India	32	Telangana	544	Khammam	1982	Venkatapuram	0	 	Taluk	Taluk	 	Nugur	1981	18.29256166	80.66040421
1983	105	IND	India	32	Telangana	544	Khammam	1983	Yellandu	0	 	Taluk	Taluk	 	 	1982	17.67057551	80.37110067
1984	105	IND	India	32	Telangana	545	Mahbubnagar	1984	Achampet	0	 	Taluk	Taluk	 	 	1983	16.31646596	78.80293983
1985	105	IND	India	32	Telangana	545	Mahbubnagar	1985	Alampur	0	 	Taluk	Taluk	 	 	1984	15.97378135	77.92495348
1986	105	IND	India	32	Telangana	545	Mahbubnagar	1986	Atamkur	0	 	Taluk	Taluk	 	 	1985	16.46015386	77.74711309
1987	105	IND	India	32	Telangana	545	Mahbubnagar	1987	Farooq Nagar	0	 	Taluk	Taluk	 	 	1986	17.01371877	78.18493273
1988	105	IND	India	32	Telangana	545	Mahbubnagar	1988	Gadwal	0	 	Taluk	Taluk	 	 	1987	16.13876006	77.65906946
1989	105	IND	India	32	Telangana	545	Mahbubnagar	1989	Kalwakurti	0	 	Taluk	Taluk	 	 	1988	16.7543639	78.52490582
1990	105	IND	India	32	Telangana	545	Mahbubnagar	1990	Kolhapur	0	 	Taluk	Taluk	 	 	1989	16.15611086	78.28470948
1991	105	IND	India	32	Telangana	545	Mahbubnagar	1991	Korangal	0	 	Taluk	Taluk	 	 	1990	16.9774975	77.61719323
1992	105	IND	India	32	Telangana	545	Mahbubnagar	1992	Mahbubnagar	0	 	Taluk	Taluk	 	 	1991	16.7413605	77.9931221
1993	105	IND	India	32	Telangana	545	Mahbubnagar	1993	Makhtal	0	 	Taluk	Taluk	 	 	1992	16.58396483	77.53499201
1994	105	IND	India	32	Telangana	545	Mahbubnagar	1994	Nagar Karnul	0	 	Taluk	Taluk	 	 	1993	16.49034514	78.28526091
1995	105	IND	India	32	Telangana	545	Mahbubnagar	1995	Wanparthy	0	 	Taluk	Taluk	 	 	1994	16.38300137	77.99403707
1996	105	IND	India	32	Telangana	546	Medak	1996	Gajwel	0	 	Taluk	Taluk	 	 	1995	17.81139023	78.64128427
1997	105	IND	India	32	Telangana	546	Medak	1997	Jogipet	0	 	Taluk	Taluk	 	Andol	1996	17.9080202	77.99941008
1998	105	IND	India	32	Telangana	546	Medak	1998	Medak	0	 	Taluk	Taluk	 	 	1997	18.01777763	78.35623181
1999	105	IND	India	32	Telangana	546	Medak	1999	Narayankher	0	 	Taluk	Taluk	 	 	1998	18.09620854	77.72506819
2000	105	IND	India	32	Telangana	546	Medak	2000	Narsapur	0	 	Taluk	Taluk	 	 	1999	17.75611485	78.266799
2001	105	IND	India	32	Telangana	546	Medak	2001	Sangareddi	0	 	Taluk	Taluk	 	 	2000	17.59815173	78.04743185
2002	105	IND	India	32	Telangana	546	Medak	2002	Siddipet	0	 	Taluk	Taluk	 	 	2001	18.08926286	78.7998479
2003	105	IND	India	32	Telangana	546	Medak	2003	Zahirabad	0	 	Taluk	Taluk	 	 	2002	17.72456218	77.65272593
2004	105	IND	India	32	Telangana	547	Nalgonda	2004	Bhongir	0	 	Taluk	Taluk	 	 	2003	17.57132174	78.89311697
2005	105	IND	India	32	Telangana	547	Nalgonda	2005	Devarkonda	0	 	Taluk	Taluk	 	 	2004	16.71457264	78.97281937
2006	105	IND	India	32	Telangana	547	Nalgonda	2006	Huzurnagar	0	 	Taluk	Taluk	 	 	2005	16.89209886	79.85570581
2007	105	IND	India	32	Telangana	547	Nalgonda	2007	Mirialguda	0	 	Taluk	Taluk	 	 	2006	16.79837228	79.42990059
2008	105	IND	India	32	Telangana	547	Nalgonda	2008	Nalgonda	0	 	Taluk	Taluk	 	 	2007	17.11692819	79.20717066
2009	105	IND	India	32	Telangana	547	Nalgonda	2009	Ramannapet	0	 	Taluk	Taluk	 	 	2008	17.37513978	79.1025936
2010	105	IND	India	32	Telangana	547	Nalgonda	2010	Suriapet	0	 	Taluk	Taluk	 	 	2009	17.26318934	79.63370339
2011	105	IND	India	32	Telangana	548	Nizamabad	2011	Armur	0	 	Taluk	Taluk	 	 	2010	18.75384855	78.39696245
2012	105	IND	India	32	Telangana	548	Nizamabad	2012	Banswada	0	 	Taluk	Taluk	 	 	2011	18.34907525	77.81702042
2013	105	IND	India	32	Telangana	548	Nizamabad	2013	Bodhan	0	 	Taluk	Taluk	 	 	2012	18.65720551	77.87732861
2014	105	IND	India	32	Telangana	548	Nizamabad	2014	Kamareddy	0	 	Taluk	Taluk	 	 	2013	18.30619783	78.37030626
2015	105	IND	India	32	Telangana	548	Nizamabad	2015	Madnur	0	 	Taluk	Taluk	 	 	2014	18.39746579	77.66940985
2016	105	IND	India	32	Telangana	548	Nizamabad	2016	Nizamabad	0	 	Taluk	Taluk	 	 	2015	18.65799341	78.1617158
2017	105	IND	India	32	Telangana	548	Nizamabad	2017	Yellareddi	0	 	Taluk	Taluk	 	 	2016	18.29131853	78.08570423
2018	105	IND	India	32	Telangana	549	Ranga Reddy	2018	Chevella	0	 	Taluk	Taluk	 	 	2017	17.30501327	78.15667204
2019	105	IND	India	32	Telangana	549	Ranga Reddy	2019	Ibrahimpatan	0	 	Taluk	Taluk	 	 	2018	17.10649119	78.59679978
2020	105	IND	India	32	Telangana	549	Ranga Reddy	2020	Medchal	0	 	Taluk	Taluk	 	 	2019	17.58333595	78.53924954
2021	105	IND	India	32	Telangana	549	Ranga Reddy	2021	n.a. ( 1728)	0	 	Taluk	Taluk	 	 	2020	17.3472644	78.62994385
2022	105	IND	India	32	Telangana	549	Ranga Reddy	2022	Pargi	0	 	Taluk	Taluk	 	 	2021	17.05647899	77.88641566
2023	105	IND	India	32	Telangana	549	Ranga Reddy	2023	Tandur	0	 	Taluk	Taluk	 	 	2022	17.2749848	77.56547734
2024	105	IND	India	32	Telangana	549	Ranga Reddy	2024	Vikarabad	0	 	Taluk	Taluk	 	 	2023	17.41068855	77.84894883
2025	105	IND	India	32	Telangana	550	Warangal	2025	Hanmakonda	0	 	Taluk	Taluk	 	 	2024	17.8862987	79.53548354
2026	105	IND	India	32	Telangana	550	Warangal	2026	Jangaon	0	 	Taluk	Taluk	 	 	2025	17.75494507	79.20154773
2027	105	IND	India	32	Telangana	550	Warangal	2027	Mulug	0	 	Taluk	Taluk	 	 	2026	18.25576116	80.21562109
2028	105	IND	India	32	Telangana	550	Warangal	2028	n.a. ( 1711)	0	 	Taluk	Taluk	 	 	2027	17.52862616	79.87525322
2029	105	IND	India	32	Telangana	550	Warangal	2029	Narsampet	0	 	Taluk	Taluk	 	 	2028	17.89834976	80.00042858
2030	105	IND	India	32	Telangana	550	Warangal	2030	Parkal	0	 	Taluk	Taluk	 	 	2029	18.2973764	79.70219231
2031	105	IND	India	33	Tripura	551	Dhalai	2031	Kailashahar	0	 	Taluk	Taluk	 	 	2030	23.87756498	92.03478601
2032	105	IND	India	33	Tripura	551	Dhalai	2032	Kamalpur	0	 	Taluk	Taluk	 	 	2031	23.79155793	91.84474067
2033	105	IND	India	33	Tripura	552	Gomati	2033	Amarpur	0	 	Taluk	Taluk	 	 	2032	23.40739268	91.73278809
2034	105	IND	India	33	Tripura	552	Gomati	2034	Udaipur	0	 	Taluk	Taluk	 	 	2033	23.52314331	91.50349249
2035	105	IND	India	33	Tripura	553	Khowai	2035	Khowai	0	 	Taluk	Taluk	 	 	2034	23.94430231	91.65575279
2036	105	IND	India	33	Tripura	554	North Tripura	2036	Dharmanagar	0	 	Taluk	Taluk	 	 	2035	24.09858201	92.21507829
2037	105	IND	India	33	Tripura	555	Sipahijala	2037	Sonamura	0	 	Taluk	Taluk	 	 	2036	23.5770622	91.33558187
2038	105	IND	India	33	Tripura	556	South Tripura	2038	Belonia	0	 	Taluk	Taluk	 	 	2037	23.25721872	91.53713536
2039	105	IND	India	33	Tripura	556	South Tripura	2039	Sabrum	0	 	Taluk	Taluk	 	 	2038	23.08290344	91.67866671
2040	105	IND	India	33	Tripura	557	Unokoti	2040	n.a. ( 837)	0	 	Taluk	Taluk	 	 	2039	24.18958226	92.04710031
2041	105	IND	India	33	Tripura	558	West Tripura	2041	Agartala	0	 	Taluk	Taluk	 	Sadar	2040	23.87686594	91.39840783
2042	105	IND	India	34	Uttar Pradesh	559	Agra	2042	Agra	0	 	Taluk	Taluk	 	 	2041	27.12065391	78.02810287
2043	105	IND	India	34	Uttar Pradesh	559	Agra	2043	Bah	0	 	Taluk	Taluk	 	 	2042	26.85532634	78.51646805
2044	105	IND	India	34	Uttar Pradesh	559	Agra	2044	Fatehabad	0	 	Taluk	Taluk	 	 	2043	27.02424074	78.21404166
2045	105	IND	India	34	Uttar Pradesh	559	Agra	2045	Khairagarh	0	 	Taluk	Taluk	 	 	2044	26.89039064	77.59192276
2046	105	IND	India	34	Uttar Pradesh	559	Agra	2046	Kiraoli	0	 	Taluk	Taluk	 	 	2045	27.13893321	77.73373502
2047	105	IND	India	34	Uttar Pradesh	560	Aligarh	2047	Aligarh	0	 	Taluk	Taluk	 	 	2046	27.94016647	78.09782584
2048	105	IND	India	34	Uttar Pradesh	560	Aligarh	2048	Atrauli	0	 	Taluk	Taluk	 	 	2047	27.99272032	78.40013889
2049	105	IND	India	34	Uttar Pradesh	560	Aligarh	2049	Iglas	0	 	Taluk	Taluk	 	 	2048	27.74167064	77.899729
2050	105	IND	India	34	Uttar Pradesh	560	Aligarh	2050	Khair	0	 	Taluk	Taluk	 	 	2049	28.01694303	77.75946535
2051	105	IND	India	34	Uttar Pradesh	560	Aligarh	2051	Sikandra Rao	0	 	Taluk	Taluk	 	 	2050	27.77410032	78.30140474
2052	105	IND	India	34	Uttar Pradesh	561	Allahabad	2052	Handia	0	 	Taluk	Taluk	 	 	2051	25.43387488	82.18720353
2053	105	IND	India	34	Uttar Pradesh	561	Allahabad	2053	Karchana	0	 	Taluk	Taluk	 	 	2052	25.23902495	81.78241913
2054	105	IND	India	34	Uttar Pradesh	561	Allahabad	2054	Meja	0	 	Taluk	Taluk	 	 	2053	25.05972586	82.05957659
2055	105	IND	India	34	Uttar Pradesh	561	Allahabad	2055	Phulpur	0	 	Taluk	Taluk	 	 	2054	25.52803139	82.00100043
2056	105	IND	India	34	Uttar Pradesh	561	Allahabad	2056	Soraon	0	 	Taluk	Taluk	 	 	2055	25.61283802	81.79762905
2057	105	IND	India	34	Uttar Pradesh	562	Ambedkar Nagar	2057	Akbarpur	0	 	Taluk	Taluk	 	 	2056	26.3872118	82.56719547
2058	105	IND	India	34	Uttar Pradesh	562	Ambedkar Nagar	2058	Tanda	0	 	Taluk	Taluk	 	 	2057	26.4784671	82.79871651
2059	105	IND	India	34	Uttar Pradesh	563	Amethi	2059	Amethi	0	 	Taluk	Taluk	 	 	2058	26.14432534	81.86865731
2060	105	IND	India	34	Uttar Pradesh	563	Amethi	2060	Gauriganj	0	 	Taluk	Taluk	 	 	2059	26.27779976	81.67890417
2061	105	IND	India	34	Uttar Pradesh	563	Amethi	2061	Maharajganj	0	 	Taluk	Taluk	 	 	2060	26.43891237	81.45829504
2062	105	IND	India	34	Uttar Pradesh	563	Amethi	2062	Musafirkhana	0	 	Taluk	Taluk	 	 	2061	26.4530271	81.73337555
2063	105	IND	India	34	Uttar Pradesh	563	Amethi	2063	Salon	0	 	Taluk	Taluk	 	 	2062	26.12881212	81.45494199
2064	105	IND	India	34	Uttar Pradesh	564	Amroha	2064	Amroha	0	 	Taluk	Taluk	 	 	2063	28.94105293	78.50009422
2065	105	IND	India	34	Uttar Pradesh	564	Amroha	2065	Hasanpur	0	 	Taluk	Taluk	 	 	2064	28.77853501	78.24888825
2066	105	IND	India	34	Uttar Pradesh	565	Auraiya	2066	Auraiya	0	 	Taluk	Taluk	 	 	2065	26.52687662	79.38661009
2067	105	IND	India	34	Uttar Pradesh	565	Auraiya	2067	Bidhuna	0	 	Taluk	Taluk	 	 	2066	26.76861631	79.51022851
2068	105	IND	India	34	Uttar Pradesh	566	Azamgarh	2068	Azamgarh	0	 	Taluk	Taluk	 	 	2067	26.03812156	83.03824045
2069	105	IND	India	34	Uttar Pradesh	566	Azamgarh	2069	Katghar	0	 	Taluk	Taluk	 	Lalganj	2068	25.80582639	83.06565841
2070	105	IND	India	34	Uttar Pradesh	566	Azamgarh	2070	Phulpur	0	 	Taluk	Taluk	 	 	2069	26.01380595	82.7715683
2071	105	IND	India	34	Uttar Pradesh	566	Azamgarh	2071	Sagri	0	 	Taluk	Taluk	 	 	2070	26.239678	83.25167941
2072	105	IND	India	34	Uttar Pradesh	567	Baghpat	2072	Baghpat	0	 	Taluk	Taluk	 	 	2071	29.06000667	77.30256931
2073	105	IND	India	34	Uttar Pradesh	568	Bahraich	2073	Kaisarganj	0	 	Taluk	Taluk	 	 	2072	27.42034035	81.49990794
2074	105	IND	India	34	Uttar Pradesh	568	Bahraich	2074	Nanpara	0	 	Taluk	Taluk	 	 	2073	28.02970435	81.33305864
2075	105	IND	India	34	Uttar Pradesh	569	Ballia	2075	Ballia	0	 	Taluk	Taluk	 	 	2074	25.75659367	84.22565071
2076	105	IND	India	34	Uttar Pradesh	569	Ballia	2076	Bansdih	0	 	Taluk	Taluk	 	 	2075	25.94295067	84.17177595
2077	105	IND	India	34	Uttar Pradesh	569	Ballia	2077	Rasra	0	 	Taluk	Taluk	 	 	2076	25.96085007	83.85242062
2078	105	IND	India	34	Uttar Pradesh	570	Balrampur	2078	Balrampur	0	 	Taluk	Taluk	 	 	2077	27.48714704	82.36882358
2079	105	IND	India	34	Uttar Pradesh	571	Banda	2079	Baberu	0	 	Taluk	Taluk	 	 	2078	25.51371961	80.75120605
2080	105	IND	India	34	Uttar Pradesh	571	Banda	2080	Banda	0	 	Taluk	Taluk	 	 	2079	25.62895255	80.39327711
2081	105	IND	India	34	Uttar Pradesh	571	Banda	2081	Naraini	0	 	Taluk	Taluk	 	 	2080	25.23074279	80.51262695
2082	105	IND	India	34	Uttar Pradesh	572	Barabanki	2082	Bara Banki	0	 	Taluk	Taluk	 	Nawabganj	2081	26.93123761	81.20562173
2083	105	IND	India	34	Uttar Pradesh	572	Barabanki	2083	Fatehpur	0	 	Taluk	Taluk	 	 	2082	27.15573	81.24512118
2084	105	IND	India	34	Uttar Pradesh	572	Barabanki	2084	Haidargarh	0	 	Taluk	Taluk	 	 	2083	26.66989885	81.35810365
2085	105	IND	India	34	Uttar Pradesh	572	Barabanki	2085	Ramsanehighat	0	 	Taluk	Taluk	 	 	2084	26.82369209	81.59374013
2086	105	IND	India	34	Uttar Pradesh	573	Bareilly	2086	Aonla	0	 	Taluk	Taluk	 	 	2085	28.31366552	79.19389113
2087	105	IND	India	34	Uttar Pradesh	573	Bareilly	2087	Baheri	0	 	Taluk	Taluk	 	 	2086	28.72369769	79.45733983
2088	105	IND	India	34	Uttar Pradesh	573	Bareilly	2088	Bareilly	0	 	Taluk	Taluk	 	 	2087	28.43911301	79.36282873
2089	105	IND	India	34	Uttar Pradesh	573	Bareilly	2089	Faritpur	0	 	Taluk	Taluk	 	Faridpur	2088	28.22027688	79.55238991
2090	105	IND	India	34	Uttar Pradesh	573	Bareilly	2090	Nawabganj	0	 	Taluk	Taluk	 	 	2089	28.50388343	79.59253325
2091	105	IND	India	34	Uttar Pradesh	574	Basti	2091	Basti	0	 	Taluk	Taluk	 	 	2090	26.76942065	82.76559874
2092	105	IND	India	34	Uttar Pradesh	574	Basti	2092	Haraiya	0	 	Taluk	Taluk	 	 	2091	26.80951634	82.45394674
2093	105	IND	India	34	Uttar Pradesh	575	Bijnor	2093	Bijnor	0	 	Taluk	Taluk	 	 	2092	29.31675888	78.17735874
2094	105	IND	India	34	Uttar Pradesh	575	Bijnor	2094	Dhampur	0	 	Taluk	Taluk	 	 	2093	29.23375139	78.47542446
2095	105	IND	India	34	Uttar Pradesh	575	Bijnor	2095	Nagina	0	 	Taluk	Taluk	 	 	2094	29.46520488	78.58149838
2096	105	IND	India	34	Uttar Pradesh	575	Bijnor	2096	Najibabad	0	 	Taluk	Taluk	 	 	2095	29.61738507	78.29454362
2097	105	IND	India	34	Uttar Pradesh	576	Budaun	2097	Bisauli	0	 	Taluk	Taluk	 	 	2096	28.36245121	78.89122009
2098	105	IND	India	34	Uttar Pradesh	576	Budaun	2098	Budaun	0	 	Taluk	Taluk	 	Badaun	2097	27.96402897	79.05774307
2099	105	IND	India	34	Uttar Pradesh	576	Budaun	2099	Dataganj	0	 	Taluk	Taluk	 	 	2098	28.01122891	79.40077209
2100	105	IND	India	34	Uttar Pradesh	576	Budaun	2100	Sahaswan	0	 	Taluk	Taluk	 	 	2099	28.12736521	78.79666341
2101	105	IND	India	34	Uttar Pradesh	577	Bulandshahr	2101	Anupshahr	0	 	Taluk	Taluk	 	 	2100	28.35405848	78.20061287
2102	105	IND	India	34	Uttar Pradesh	577	Bulandshahr	2102	Bulandshahr	0	 	Taluk	Taluk	 	 	2101	28.37253628	77.90624652
2103	105	IND	India	34	Uttar Pradesh	578	Chandauli	2103	Chakia	0	 	Taluk	Taluk	 	 	2102	24.93867807	83.21950465
2104	105	IND	India	34	Uttar Pradesh	578	Chandauli	2104	Chandauli	0	 	Taluk	Taluk	 	 	2103	25.33032954	83.28437147
2105	105	IND	India	34	Uttar Pradesh	579	Chitrakoot	2105	Karwi	0	 	Taluk	Taluk	 	 	2104	25.19755717	80.99670509
2106	105	IND	India	34	Uttar Pradesh	579	Chitrakoot	2106	Mau	0	 	Taluk	Taluk	 	 	2105	25.24047115	81.31561464
2107	105	IND	India	34	Uttar Pradesh	580	Deoria	2107	Deoria	0	 	Taluk	Taluk	 	 	2106	26.54831932	83.75512664
2108	105	IND	India	34	Uttar Pradesh	580	Deoria	2108	Salempur	0	 	Taluk	Taluk	 	 	2107	26.30420505	83.89868363
2109	105	IND	India	34	Uttar Pradesh	581	Etah	2109	Aliganj	0	 	Taluk	Taluk	 	 	2108	27.49394428	79.08660894
2110	105	IND	India	34	Uttar Pradesh	581	Etah	2110	Etah	0	 	Taluk	Taluk	 	 	2109	27.58362485	78.65892792
2111	105	IND	India	34	Uttar Pradesh	581	Etah	2111	Jalesar	0	 	Taluk	Taluk	 	 	2110	27.45949065	78.34149765
2112	105	IND	India	34	Uttar Pradesh	582	Etawah	2112	Bharthana	0	 	Taluk	Taluk	 	 	2111	26.727742	79.186106
2113	105	IND	India	34	Uttar Pradesh	582	Etawah	2113	Etawah	0	 	Taluk	Taluk	 	 	2112	26.81891858	78.97022629
2114	105	IND	India	34	Uttar Pradesh	583	Faizabad	2114	Bikapur	0	 	Taluk	Taluk	 	 	2113	26.57694157	82.01617468
2115	105	IND	India	34	Uttar Pradesh	583	Faizabad	2115	Faizabad	0	 	Taluk	Taluk	 	 	2114	26.71057796	82.14190091
2116	105	IND	India	34	Uttar Pradesh	584	Farrukhabad	2116	Fatehgarh	0	 	Taluk	Taluk	 	 	2115	27.31708591	79.48907471
2117	105	IND	India	34	Uttar Pradesh	584	Farrukhabad	2117	Kaimganj	0	 	Taluk	Taluk	 	 	2116	27.54483124	79.34874992
2118	105	IND	India	34	Uttar Pradesh	585	Fatehpur	2118	Bindki	0	 	Taluk	Taluk	 	 	2117	26.03278662	80.48719899
2119	105	IND	India	34	Uttar Pradesh	585	Fatehpur	2119	Fatehpur	0	 	Taluk	Taluk	 	 	2118	25.86557626	80.80573109
2120	105	IND	India	34	Uttar Pradesh	585	Fatehpur	2120	Khaga	0	 	Taluk	Taluk	 	 	2119	25.72872176	81.12096696
2121	105	IND	India	34	Uttar Pradesh	586	Firozabad	2121	Etmadpur	0	 	Taluk	Taluk	 	 	2120	27.26847458	78.16985151
2122	105	IND	India	34	Uttar Pradesh	586	Firozabad	2122	Firozabad	0	 	Taluk	Taluk	 	 	2121	27.21689737	78.39570045
2123	105	IND	India	34	Uttar Pradesh	586	Firozabad	2123	Jasrana	0	 	Taluk	Taluk	 	 	2122	27.2270647	78.5837286
2124	105	IND	India	34	Uttar Pradesh	586	Firozabad	2124	Shikohabad	0	 	Taluk	Taluk	 	 	2123	27.04789909	78.64388916
2125	105	IND	India	34	Uttar Pradesh	587	Gautam Buddha Nagar	2125	Dadri	0	 	Taluk	Taluk	 	 	2124	28.55869822	77.48088024
2126	105	IND	India	34	Uttar Pradesh	587	Gautam Buddha Nagar	2126	Khurja	0	 	Taluk	Taluk	 	 	2125	28.17350742	77.61205825
2127	105	IND	India	34	Uttar Pradesh	587	Gautam Buddha Nagar	2127	Sikandarabad	0	 	Taluk	Taluk	 	 	2126	28.36588494	77.55040742
2128	105	IND	India	34	Uttar Pradesh	588	Ghaziabad	2128	Ghaziabad	0	 	Taluk	Taluk	 	 	2127	28.77845644	77.47630696
2129	105	IND	India	34	Uttar Pradesh	589	Ghazipur	2129	Ghazipur	0	 	Taluk	Taluk	 	 	2128	25.71160342	83.54905701
2130	105	IND	India	34	Uttar Pradesh	589	Ghazipur	2130	Muhammadabad	0	 	Taluk	Taluk	 	 	2129	25.70340332	83.77691328
2131	105	IND	India	34	Uttar Pradesh	589	Ghazipur	2131	Saidpur	0	 	Taluk	Taluk	 	 	2130	25.64724076	83.30746357
2132	105	IND	India	34	Uttar Pradesh	589	Ghazipur	2132	Zamania	0	 	Taluk	Taluk	 	 	2131	25.47720668	83.66817388
2133	105	IND	India	34	Uttar Pradesh	590	Gonda	2133	Gonda	0	 	Taluk	Taluk	 	 	2132	27.22975416	81.9622187
2134	105	IND	India	34	Uttar Pradesh	590	Gonda	2134	Tarabganj	0	 	Taluk	Taluk	 	 	2133	26.94126301	82.08839798
